Method,Log Loss
constant,0.6931474070756842
MLP,0.6089102864929888
ResNet,0.7270693327817683
FTTrans,0.562866169199659
boosted_trees,0.5199111236909342
rf,0.5256313132923855
logistic_regression,0.8133109846565022
engression,0.6831237860391555
GAM,0.5876826913360466
