Method,Log Loss
constant,0.6949172314050084
MLP,0.539519814616093
ResNet,0.7104125278884602
FTTrans,0.5532856686277396
boosted_trees,0.3826604310360337
rf,0.4194251427220961
logistic_regression,0.8730113338413916
engression,0.8580258048350252
GAM,0.6586772276761284
