Method,Log Loss
constant,0.8115656537668076
MLP,0.1983512036876431
ResNet,0.6521466177776242
FTTrans,0.17595232734793398
boosted_trees,0.21166562122735186
rf,0.2471098093003874
logistic_regression,0.6295781658598582
engression,0.26031196509680726
GAM,0.43499464411255195
