Method,Log Loss
constant,0.717189099606402
MLP,0.5746564258654365
ResNet,0.6637843541996967
FTTrans,0.5331772827771284
boosted_trees,0.40801254833176787
rf,0.4195721027247875
logistic_regression,0.7473299675959073
engression,0.6684965153030812
GAM,0.7273760581120546
