Method,CRPS
constant,0.004759998945133742
MLP,0.002247398720275356
ResNet,0.0031619031546853728
FTTrans,0.003247826457380653
distributional_boosted_trees,0.0023493226925171504
drf,0.0023920520116099513
boosted_trees,0.0021522973049583204
rf,0.0025295023065316866
linear_regression,0.002732756436348193
engression,0.001507109694755373
GAM,0.004707497658557514
