Method,CRPS
constant,0.35896967788122897
MLP,0.24234737847507104
ResNet,0.2808353469006959
FTTrans,0.22019148525672833
distributional_boosted_trees,0.162907719472897
drf,0.1621776784268855
boosted_trees,0.1642459914834919
rf,0.16757561469756382
linear_regression,0.2663567799605918
engression,0.19289477085632867
GAM,0.21742214891122852
