Method,CRPS
constant,23.92312001535806
MLP,0.4403482245427412
ResNet,0.48620145327489245
FTTrans,0.44068695931157925
distributional_boosted_trees,0.41134763427523763
drf,0.3670671552320603
boosted_trees,0.40950411228490696
rf,0.4130495942145113
linear_regression,0.390147213213998
engression,0.4016026375449788
GAM,0.5142459409894958
