Method,RMSE
constant,0.0006122696878509
MLP,0.0002273825084557
ResNet,0.0022639704402536
FTTrans,0.0011430446757003
boosted_trees,0.0002432227709071
rf,0.0002737643575005
linear_regression,0.0002457119920031
engression,0.0002173958055209
GAM,
GP,0.00023101113884260548
