Method,RMSE
constant,0.795178886463656
MLP,0.8730814456939697
ResNet,0.7813522815704346
FTTrans,0.5521159172058105
boosted_trees,0.544625787114021
rf,0.5271458312785642
linear_regression,0.7684307859926547
engression,0.6692802309989929
GAM,0.657388598593862
GP,0.60449752660534
