Method,RMSE
constant,4.252493747760744
MLP,2.822505474090576
ResNet,2.5588724613189697
FTTrans,2.342230796813965
boosted_trees,2.5153210214113573
rf,2.6194335964520947
linear_regression,2.598064759454245
engression,2.170736789703369
GAM,2.51510954344642
GP,2.547538044439815
