Method,RMSE
constant,0.1053729597892875
MLP,0.0795812755823135
ResNet,0.0790951326489448
FTTrans,0.0620205886662006
boosted_trees,0.0665625182812062
rf,0.0678462988656272
linear_regression,0.0889103113205301
engression,0.0627727136015892
GAM,0.0609481052774316
GP,0.0732983833533477
