Method,RMSE
constant,2.259914970154529
MLP,1.2509421110153198
ResNet,1.4642952680587769
FTTrans,1.207687258720398
boosted_trees,1.1720675490407928
rf,1.1732699514702172
linear_regression,1.3985719904176734
engression,1.154470443725586
GAM,1.5888662281576984
GP,1.2045521165399864
