Method,RMSE
constant,0.0288524466083893
MLP,0.0288788359612226
ResNet,0.047210469841957
FTTrans,0.0289412904530763
boosted_trees,0.0319296716405431
rf,0.0293255209305667
linear_regression,0.0909428516704614
engression,0.0481939725577831
GAM,0.4869947827720435
GP,0.028473248083924617
