Method,RMSE
constant,1.3565005142912858
MLP,1.3574012517929075
ResNet,1.2943094968795776
FTTrans,1.2413660287857056
boosted_trees,1.1431925265842284
rf,1.2097532640533044
linear_regression,1.664565898748445
engression,1.2351748943328855
GAM,1.3220524547929131
GP,1.2579267789419757
