Method,CRPS
constant,148.67837458822024
MLP,9.027748420094992
ResNet,16.50347918475758
FTTrans,3.5961297270901182
distributional_boosted_trees,3.95554119500179
drf,14.053601007885394
boosted_trees,2.805740517672845
rf,3.3043205867847005
linear_regression,19.074466092492283
engression,16.280520081153625
GAM,19.999911466209518
