Method,RMSE
constant,1.310265594598707
MLP,0.048796858638525
ResNet,0.6004226207733154
FTTrans,0.0515014268457889
boosted_trees,0.0187052313420873
rf,0.0130097031222173
linear_regression,0.744113743204899
engression,0.0191292371600866
GAM,0.012347828802798794
GP,
