Method,RMSE
constant,0.7911056745429452
MLP,0.4220798313617706
ResNet,0.2785873115062713
FTTrans,0.0795333310961723
boosted_trees,0.1265865647570597
rf,0.1738344318106131
linear_regression,0.5170376293382347
engression,0.2020719498395919
GAM,0.3413291580413225
GP,
