Method,RMSE
constant,3.167938356450755
MLP,3.156946420669556
ResNet,3.1666386127471924
FTTrans,3.137425184249878
boosted_trees,3.120894006685514
rf,3.116271526039612
linear_regression,3.152432349025589
engression,3.1601722240448
GAM,3.123172884245065
GP,3.139637238587868
