Method,RMSE
constant,0.0006666291909231
MLP,0.0003449877549428
ResNet,0.0005945482989773
FTTrans,0.000745891535189
boosted_trees,0.0002786030794275
rf,0.0002871444566538
linear_regression,0.0002496039027268
engression,0.0002160450967494
GAM,0.0003025822075745
GP,0.0002655446247798042
