Method,RMSE
constant,0.0288056389646104
MLP,0.0288060251623392
ResNet,0.0294339135289192
FTTrans,0.0300863534212112
boosted_trees,0.0279547327537599
rf,0.02786653965649
linear_regression,0.0296431646232597
engression,0.0292229410260915
GAM,0.0289687071046791
GP,0.028104099880360604
