Method,RMSE
constant,0.939761822375344
MLP,0.3231214880943298
ResNet,0.8390258550643921
FTTrans,0.483970582485199
boosted_trees,0.2371591341418775
rf,0.3420162470397553
linear_regression,0.4040598467277745
engression,0.2786831557750702
GAM,0.3417461629870707
GP,0.31052179136364844
