Method,RMSE
constant,2.0765946525088976
MLP,1.4132059812545776
ResNet,1.4699193239212036
FTTrans,1.3380390405654907
boosted_trees,1.2642256970169192
rf,1.2248743461567495
linear_regression,1.307726606199327
engression,1.3373000621795654
GAM,1.2699340339313878
GP,1.2758276498339296
