Method,RMSE
constant,0.6445248497600888
MLP,0.5290386080741882
ResNet,0.4138033092021942
FTTrans,0.268314391374588
boosted_trees,0.2310737781500382
rf,0.2572962643205609
linear_regression,0.4351595789749984
engression,0.300813764333725
GAM,0.3305582253073585
GP,0.2773996860857963
