Method,RMSE
constant,4.172698415504478
MLP,2.271994113922119
ResNet,2.797398090362549
FTTrans,2.2651021480560303
boosted_trees,2.485168787506801
rf,2.4740576112051027
linear_regression,2.5372410465764395
engression,2.2501230239868164
GAM,2.5855048571871286
GP,2.4765200149948976
