Method,RMSE
constant,1.3070111502929431
MLP,0.6709718704223633
ResNet,0.4623551368713379
FTTrans,0.300503671169281
boosted_trees,0.2502798200452384
rf,0.257757077861758
linear_regression,0.5091420329514712
engression,0.3828108310699463
GAM,0.7558802548199662
GP,0.25032921968156596
