Method,RMSE
constant,0.0104631671604618
MLP,0.0021572245750576
ResNet,0.005825696978718
FTTrans,0.0026581245474517
boosted_trees,0.004283145026171
rf,0.00514107436103
linear_regression,0.0055613467334525
engression,0.0023040773812681
GAM,0.0028701749305187
GP,0.0033950170122427465
