Method,RMSE
constant,0.8689528380941628
MLP,0.776722252368927
ResNet,0.7683776617050171
FTTrans,0.7903191447257996
boosted_trees,0.7560804792480335
rf,0.7725937848386304
linear_regression,0.7059483530062196
engression,0.7128585577011108
GAM,0.7040688639753391
GP,0.8728384403896154
