Method,RMSE
constant,0.0700748378723016
MLP,0.0580444298684597
ResNet,0.0755345746874809
FTTrans,0.0441411361098289
boosted_trees,0.0528252524126298
rf,0.0370029688558878
linear_regression,0.0668341784026497
engression,0.0765949189662933
GAM,0.0389349458107573
GP,0.0733030145133999
