Method,Log Loss
constant,0.6972173016347702
MLP,0.5178874535944474
ResNet,0.5301257935172933
FTTrans,0.3402080938776213
boosted_trees,0.2577688027257889
rf,0.2840816985331807
logistic_regression,0.4743494659906739
engression,0.5263745948773573
GAM,0.436141294788718
GP,
