Method,Log Loss
constant,0.8115656537668076
MLP,0.1967768323121403
ResNet,0.7001176960489336
FTTrans,0.1849828649394692
boosted_trees,0.2013224029368408
rf,0.2410427235419971
logistic_regression,0.4313189282524345
engression,0.2638527573738153
GAM,
GP,0.26991129693876925
