Method,Log Loss
constant,0.7162893120575848
MLP,0.2660510489341168
ResNet,0.9337741032432174
FTTrans,0.2323115067349375
boosted_trees,0.1854576033576149
rf,0.2536068620187047
logistic_regression,0.8953490076911043
engression,0.3435922858331431
GAM,
GP,0.29380656509328257
