Method,Log Loss
constant,0.6951349427254462
MLP,0.4147832989870559
ResNet,0.5536180828585073
FTTrans,0.4314330197727126
boosted_trees,0.409809448471411
rf,0.4009966889899639
logistic_regression,0.7799428043871444
engression,0.4802477690755351
GAM,0.4578855361755965
GP,0.47832267849663845
