Method,Log Loss
constant,0.696166212814487
MLP,0.7198132665114076
ResNet,0.702547900039325
FTTrans,0.5554253858922045
boosted_trees,0.5507576071895566
rf,0.5489896447700635
logistic_regression,0.7458352749363282
engression,0.84447676450048
GAM,0.6133153225945522
GP,
