Method,Log Loss
constant,0.7269026857258739
MLP,0.4051625948054871
ResNet,0.6863427137584391
FTTrans,0.3655199888498305
boosted_trees,0.3617232874397348
rf,0.369517867464581
logistic_regression,0.5733894087226541
engression,0.4987708127191214
GAM,0.3946645350193168
GP,0.4261234618998507
