Method,Log Loss
constant,0.9043300827658176
MLP,0.0144679822958342
ResNet,0.751739264324038
FTTrans,0.0165186072940317
boosted_trees,0.0261879921458628
rf,0.0707463190171201
logistic_regression,0.206898392984369
engression,0.0110831576108436
GAM,
GP,
