Method,Log Loss
constant,0.6990430865870061
MLP,0.4906564867344702
ResNet,0.5833062296895084
FTTrans,0.4782729229414907
boosted_trees,0.4123335695590344
rf,0.4152446063377832
logistic_regression,0.5221517712959616
engression,0.4692779405595502
GAM,0.5609976381796367
GP,
