Method,Log Loss
constant,0.7221380050079034
MLP,0.2181087383127425
ResNet,0.672762280098663
FTTrans,0.2400704957747335
boosted_trees,0.2079826818656666
rf,0.2546206015206447
logistic_regression,0.3435236530426703
engression,0.3002226156798531
GAM,0.3100638405070237
GP,
