Method,Log Loss
constant,0.6931454592266265
MLP,0.6060100696272883
ResNet,0.5856944901406457
FTTrans,0.5703326101932404
boosted_trees,0.5576597594861866
rf,0.569087852936378
logistic_regression,0.6517979657574088
engression,0.5917158261735787
GAM,0.6196857457299078
GP,0.6739425972283325
