Method,Log Loss
constant,0.7110351001490745
MLP,0.5849671017956101
ResNet,0.7018342270847063
FTTrans,0.584099193138223
boosted_trees,0.5782038956959394
rf,0.5755794291346978
logistic_regression,0.6713706938321504
engression,0.6334024255827696
GAM,0.5996986977614555
GP,
