Method,Log Loss
constant,0.8422718317317135
MLP,0.1938623671362176
ResNet,0.7110690734288811
FTTrans,0.2047116549649761
boosted_trees,0.2116332165945926
rf,0.267462724423848
logistic_regression,0.2766076464847535
engression,0.248670324624543
GAM,
GP,
