Method,Log Loss
constant,0.6932059659139468
MLP,0.6842212883679621
ResNet,0.6861041528316074
FTTrans,0.6829608205320262
boosted_trees,0.6747756094173546
rf,0.6751866079920921
logistic_regression,0.691210722255514
engression,0.6828631295746871
GAM,0.6775867149690155
GP,0.703359791643386
