Method,Log Loss
constant,0.6935011849160401
MLP,0.3841967907476768
ResNet,0.454054188475562
FTTrans,0.3483740560061657
boosted_trees,0.3045871310812544
rf,0.3303115395555083
logistic_regression,0.5602712002309841
engression,0.6030446421623581
GAM,0.865487578508375
GP,
