Method,Log Loss
constant,0.9241283043052012
MLP,0.32926809280375946
ResNet,0.8342396040490455
FTTrans,0.7975546040000693
boosted_trees,0.6803516504999652
rf,0.8270793777773434
logistic_regression,1.3833948013942678
engression,1.242571173882614
GAM,0.921365621157033
