Method,Log Loss
constant,0.6931544542360101
MLP,0.6672872382316708
ResNet,0.7209627686737718
FTTrans,0.5494929568489311
boosted_trees,0.5274249271755834
rf,0.527502491977058
logistic_regression,0.8090940022857799
engression,0.8016644790212334
GAM,0.5895460678762117
