Method,Log Loss
constant,0.6949840295383937
MLP,0.5286382421414638
ResNet,0.6933432059567365
FTTrans,0.4306630907460048
boosted_trees,0.42122127970533935
rf,0.4129881840760593
logistic_regression,0.9129254093778154
engression,0.7787843327376442
GAM,0.605067974062237
