Method,Log Loss
constant,0.6934658213051801
MLP,0.4499988274423821
ResNet,0.7176640622558405
FTTrans,0.4409022032743561
boosted_trees,0.32603733196936047
rf,0.367153695253024
logistic_regression,0.4814626962145423
engression,0.4625088601971975
GAM,0.7080562187321422
