Method,Log Loss
constant,0.8085421533249668
MLP,0.22013603747931615
ResNet,0.6626366647585962
FTTrans,0.19291264424203203
boosted_trees,0.2004694898981619
rf,0.2409904677382503
logistic_regression,0.5384909239746237
engression,0.2570844390210263
GAM,0.4374004745637068
