Method,Log Loss
constant,0.6953878174756118
MLP,0.5010189772801623
ResNet,0.5604938534941802
FTTrans,0.4576696900670493
boosted_trees,0.4873351618803443
rf,0.5027419236315568
logistic_regression,0.6310218270602523
engression,0.5797641279350674
GAM,0.6407194153004574
GP,
