Method,Log Loss
constant,0.6933836402868037
MLP,0.5453366585909742
ResNet,0.501922585330771
FTTrans,0.5758941364617297
boosted_trees,0.4669195173448078
rf,0.4575290874987176
logistic_regression,0.46619478679720805
engression,0.5465866147002675
GAM,
GP,
